PR ID,PR number,Opened by,Assignee,Assignees
1425791623,119172,lance5890,Unknown,['Unknown']
1425743671,119171,lance5890,Unknown,['Unknown']
1425739324,119170,kerthcet,ahg-g,"['ahg-g', 'sanposhiho']"
1425732333,119169,xuexu6666,mrunalp,"['mrunalp', 'xing-yang', 'derekwaynecarr', 'dchen1107', 'haircommander', 'msau42']"
1425636676,119168,gjkim42,SergeyKanzhelev,"['mrunalp', 'thockin', 'SergeyKanzhelev']"
1425596738,119167,nilekhc,Unknown,['Unknown']
1425570210,119166,nilekhc,ritazh,"['ritazh', 'aramase']"
1425146023,119165,alculquicondor,mimowo,"['Verolop', 'mimowo']"
1425140953,119164,alculquicondor,mimowo,"['Verolop', 'mimowo']"
1425114751,119163,alculquicondor,mimowo,"['Verolop', 'mimowo']"
1425100989,119162,alculquicondor,Unknown,['Unknown']
1425092927,119161,alculquicondor,Unknown,['Unknown']
1425090715,119160,alculquicondor,mimowo,['mimowo']
1425084498,119159,alculquicondor,mimowo,['mimowo']
1425082630,119158,dims,bobbypage,"['tzneal', 'bobbypage', 'SergeyKanzhelev']"
1424991758,119157,seans3,liggitt,"['liggitt', 'aojea', 'ardaguclu']"
1424760999,119156,neolit123,chendave,"['chendave', 'SataQiu']"
1424462281,119155,carlory,sanposhiho,['sanposhiho']
1424428170,119154,aimuz,liggitt,['liggitt']
1424321320,119151,ffromani,Unknown,['Unknown']
1424314557,119150,tnqn,aojea,"['danwinship', 'thockin', 'aojea']"
1424174316,119149,yingjun8,Unknown,['Unknown']
1424173330,119148,Mskxn,Unknown,['Unknown']
1423961323,119147,mengjiao-liu,soltysh,"['pohly', 'soltysh']"
1423945626,119146,xuexu6666,kannon92,"['soltysh', 'kannon92']"
1423913032,119145,ahmedtd,haircommander,"['haircommander', 'ffromani']"
1423893838,119144,xuexu6666,kannon92,['kannon92']
1423597519,119142,aramase,deads2k,"['enj', 'deads2k']"
1423426989,119140,danwinship,thockin,"['thockin', 'aojea']"
1423239456,119139,kmala,soltysh,"['soltysh', 'Verolop']"
1423235475,119138,kmala,soltysh,"['soltysh', 'Verolop']"
1423226240,119137,kmala,soltysh,"['soltysh', 'Verolop']"
1423060930,119134,serathius,Unknown,['Unknown']
1422668077,119130,SataQiu,chendave,"['chendave', 'ahg-g', 'sanposhiho']"
1422658844,119129,stephenfin,dims,['dims']
1422549157,119128,alexanderConstantinescu,feiskyer,"['feiskyer', 'cheftako']"
1422499991,119127,Mskxn,wojtek-t,['wojtek-t']
1422333555,119124,ardaguclu,Unknown,['Unknown']
1422246242,119123,pacoxu,dims,"['dims', 'liggitt']"
1422236981,119122,richabanker,deads2k,"['roycaihw', 'deads2k']"
1422112831,119119,olderTaoist,Unknown,['Unknown']
1422056749,119118,champtar,neolit123,"['neolit123', 'pacoxu', 'Verolop']"
1422056482,119117,champtar,neolit123,"['neolit123', 'pacoxu', 'Verolop']"
1421816126,119115,champtar,neolit123,"['neolit123', 'deads2k', 'xmudrii']"
1421815211,119114,champtar,neolit123,"['neolit123', 'deads2k', 'xmudrii']"
1421814585,119113,champtar,neolit123,"['neolit123', 'deads2k', 'xmudrii']"
1421708028,119111,kannon92,alculquicondor,"['alculquicondor', 'mimowo']"
1421554303,119110,andrewsykim,wojtek-t,"['logicalhan', 'wojtek-t', 'MikeSpreitzer', 'dgrisonnet']"
1421432185,119109,jiahuif,jpbetz,"['jpbetz', 'deads2k', 'cici37']"
1421274223,119108,sttts,liggitt,"['liggitt', 'aojea', 'wojtek-t']"
1421250309,119107,soltysh,alculquicondor,"['alculquicondor', 'damemi']"
1421121062,119106,liggitt,Unknown,['Unknown']
1421096920,119105,sanposhiho,alculquicondor,['alculquicondor']
1421014151,119104,pohly,bobbypage,"['bobbypage', 'byako', 'SergeyKanzhelev']"
1420989976,119103,pohly,aojea,"['aojea', 'aimuz']"
1420965228,119100,bzsuni,SataQiu,"['seans3', 'SataQiu']"
1420912007,119099,palnabarun,liggitt,['liggitt']
1420882592,119098,iholder101,Unknown,['Unknown']
1420862711,119097,pacoxu,haircommander,"['haircommander', 'SergeyKanzhelev']"
1420854039,119096,aleksandra-malinowska,soltysh,"['soltysh', 'Verolop']"
1420648283,119095,saschagrunert,cpanato,"['dims', 'cpanato']"
1420643740,119094,tukwila,mengjiao-liu,['mengjiao-liu']
1420610451,119092,ljosyula,Unknown,['Unknown']
1420573642,119091,carlory,msau42,['msau42']
1420480148,119089,mochizuki875,mrunalp,"['mrunalp', 'zouyee', 'derekwaynecarr', 'dchen1107', 'SergeyKanzhelev', 'bart0sh', 'tallclair']"
1420466608,119088,ljosyula,jsafrane,['jsafrane']
1420459781,119087,ljosyula,Unknown,['Unknown']
1420417949,119086,neolit123,dims,"['dims', 'liggitt', 'pacoxu', 'SataQiu', 'ardaguclu']"
1420412429,119085,neolit123,Unknown,['Unknown']
1420349728,119084,yulng,Unknown,['Unknown']
1420285176,119083,pacoxu,dims,"['dims', 'cpanato']"
1420175812,119082,sttts,aojea,"['aojea', 'wojtek-t']"
1420111658,119081,sttts,aojea,['aojea']
1420030441,119080,sttts,Unknown,['Unknown']
1419884461,119079,sanposhiho,pohly,['pohly']
1419873417,119078,pohly,sanposhiho,['sanposhiho']
1419811919,119077,sanposhiho,ahg-g,['ahg-g']
1419811254,119076,ankit618,Unknown,['Unknown']
1419808014,119075,chendave,neolit123,"['neolit123', 'pacoxu']"
1419787590,119074,ankit618,Unknown,['Unknown']
1419774520,119073,yulng,justinsb,['justinsb']
1419707950,119072,ankit618,Unknown,['Unknown']
1419693337,119071,wackxu,Unknown,['Unknown']
1419627413,119070,sttts,Unknown,['Unknown']
1419563430,119068,lauchokyip,soltysh,"['soltysh', 'atiratree', 'mimowo', 'kow3ns']"
1419489585,119065,xmudrii,harshanarayana,['harshanarayana']
1419461219,119064,sttts,aojea,"['aojea', 'wojtek-t']"
1419383920,119063,saschagrunert,aimuz,"['dims', 'aimuz']"
1419323271,119062,liyuerich,charles-chenzz,['charles-chenzz']
1419263855,119061,dengyufeng2206,mrunalp,"['mrunalp', 'derekwaynecarr', 'dchen1107', 'bart0sh']"
1419086619,119059,pacoxu,SataQiu,['SataQiu']
1419042906,119058,TommyStarK,bart0sh,"['mrunalp', 'klueska', 'SergeyKanzhelev', 'bart0sh']"
1419026131,119057,vadasambar,aimuz,"['alculquicondor', 'aimuz']"
1419014314,119055,mkumatag,dims,['dims']
1418995557,119054,bzsuni,dims,"['dims', 'pacoxu']"
1418904393,119052,ruquanzhao,Unknown,['Unknown']
1418760426,119050,ritazh,ritazh,['ritazh']
1418590332,119049,helayoty,logicalhan,['logicalhan']
1418578350,119048,pohly,sanposhiho,['sanposhiho']
1418349838,119046,kerthcet,ahg-g,['ahg-g']
1418313754,119045,serathius,wojtek-t,['wojtek-t']
1418107512,119044,humblec,mkumatag,['mkumatag']
1417937152,119042,sttts,dims,"['dims', 'aojea', 'wojtek-t', 'p0lyn0mial']"
1417930797,119041,sttts,dims,"['dims', 'jpbetz']"
1417852674,119040,carlory,Unknown,['Unknown']
1417832031,119039,serathius,wojtek-t,['wojtek-t']
1417807134,119038,serathius,wojtek-t,['wojtek-t']
1417776979,119037,pohly,aojea,"['dims', 'liggitt', 'aojea']"
1417702717,119035,saschagrunert,haircommander,"['haircommander', 'SergeyKanzhelev']"
1417645205,119034,taoyounger,charles-chenzz,['charles-chenzz']
1417627978,119033,taoyounger,MrHohn,"['pacoxu', 'MrHohn', 'dpasiukevich']"
1417513604,119032,aojea,wojtek-t,"['pacoxu', 'wojtek-t']"
1417512509,119031,aojea,wojtek-t,"['pacoxu', 'wojtek-t']"
1417509871,119030,aojea,wojtek-t,"['pacoxu', 'wojtek-t']"
1417404199,119027,MadhavJivrajani,liggitt,['liggitt']
1417382067,119026,AxeZhan,mrunalp,"['mrunalp', 'pacoxu', 'thockin']"
1417101570,119025,riaankleinhans,dims,"['gnufied', 'dims', 'johnbelamaric']"
1416940673,119024,wafuwafu13,mrunalp,"['mrunalp', 'SergeyKanzhelev', 'bart0sh', 'msau42']"
1416749277,119023,aofekiko,logicalhan,['logicalhan']
1416633862,119019,gjkim42,SergeyKanzhelev,['SergeyKanzhelev']
1416615218,119018,Sanjaysingh12345,Unknown,['Unknown']
1416613759,119017,ghost,Unknown,['Unknown']
1416559341,119015,chendave,Unknown,['Unknown']
1416438542,119013,seans3,ardaguclu,['ardaguclu']
1416117130,119012,pohly,byako,"['klueska', 'byako']"
1415985664,119010,aroradaman,Unknown,['Unknown']
1415639726,119009,MikeSpreitzer,tkashem,"['tkashem', 'wojtek-t']"
1415491661,119008,nilekhc,logicalhan,"['dims', 'logicalhan', 'enj']"
1415365520,119007,aramase,liggitt,['liggitt']
1415354491,119006,champtar,Unknown,['Unknown']
1415268573,119005,champtar,mengjiao-liu,['mengjiao-liu']
1415133933,119003,danwinship,aojea,"['thockin', 'aojea']"
1414750546,119001,dims,ameukam,"['tzneal', 'ameukam']"
1414726953,119000,MartinForReal,dashpole,['dashpole']
1414690595,118999,cezarygerard,danwinship,"['danwinship', 'thockin', 'khenidak']"
1414546373,118996,cpanato,liggitt,"['liggitt', 'pacoxu', 'MadhavJivrajani']"
1414450100,118995,pohly,MikeSpreitzer,"['wojtek-t', 'MikeSpreitzer']"
1414443268,118994,pohly,aojea,['aojea']
1413984030,118991,marosset,dims,"['dims', 'BenTheElder', 'claudiubelu', 'cpanato']"
1413942873,118990,alexzielenski,sttts,"['sttts', 'liggitt', 'apelisse']"
1413938450,118989,crenshaw-dev,Jefftree,"['liggitt', 'Jefftree']"
1413936924,118988,nilekhc,enj,['enj']
1413636192,118986,logicalhan,richabanker,['richabanker']
1413623180,118984,aramase,enj,"['liggitt', 'enj']"
1413585463,118981,ffromani,SergeyKanzhelev,['SergeyKanzhelev']
1413480825,118977,dims,ameukam,"['tzneal', 'ameukam', 'upodroid']"
1413478996,118976,zach593,dims,['dims']
1413404784,118975,dims,ameukam,"['bobbypage', 'ameukam', 'SergeyKanzhelev']"
1413332347,118974,serathius,logicalhan,"['logicalhan', 'wojtek-t']"
1413276821,118973,ffromani,dims,"['dims', 'mrunalp', 'klueska', 'dchen1107', 'SergeyKanzhelev', 'swatisehgal']"
1413262672,118972,champtar,neolit123,"['neolit123', 'liggitt', 'cpanato', 'deads2k']"
1413258687,118971,everpeace,sanposhiho,['sanposhiho']
1413251492,118970,champtar,neolit123,"['neolit123', 'liggitt', 'cpanato', 'deads2k']"
1413250723,118969,champtar,neolit123,"['neolit123', 'liggitt', 'cpanato', 'deads2k']"
1413126562,118967,tukwila,dims,"['dims', 'pacoxu', 'SergeyKanzhelev', 'wojtek-t']"
1412866997,118965,mengjiao-liu,AxeZhan,['AxeZhan']
1412766185,118960,MikeSpreitzer,wojtek-t,['wojtek-t']
1412756128,118959,MikeSpreitzer,wojtek-t,"['wojtek-t', 'andrewsykim', 'dgrisonnet']"
1412749714,118958,richabanker,jiahuif,['jiahuif']
1412668042,118956,dims,Unknown,['Unknown']
1412645509,118955,MikeSpreitzer,wojtek-t,['wojtek-t']
1412636862,118954,haoranleo,Unknown,['Unknown']
1412517000,118953,mskrocki,robscott,"['robscott', 'thockin', 'aojea']"
1412474389,118951,dims,tzneal,"['tzneal', 'pacoxu', 'SergeyKanzhelev', 'upodroid']"
1412461858,118950,ndixita,bobbypage,"['bobbypage', 'SergeyKanzhelev', 'Dragoncell']"
1412411078,118949,dims,aojea,"['tzneal', 'aojea', 'SergeyKanzhelev']"
1412390010,118948,aramase,enj,['enj']
1411998038,118947,Evan-Reilly,apelisse,"['apelisse', 'aojea', 'xmudrii']"
1411967948,118946,SataQiu,neolit123,['neolit123']
1411929209,118945,andrewsykim,wojtek-t,"['wojtek-t', 'dgrisonnet']"
1411910398,118943,SataQiu,neolit123,['neolit123']
1411891836,118942,justinsb,seans3,['seans3']
1411839222,118941,neolit123,SataQiu,['SataQiu']
1411835585,118940,soltysh,helayoty,['helayoty']
1411793025,118939,raywainman,Unknown,['Unknown']
1411772457,118938,aroradaman,Unknown,['Unknown']
1411689756,118936,pohly,byako,['byako']
1411673820,118935,alculquicondor,soltysh,"['soltysh', 'smarterclayton']"
1411563083,118933,wojtek-t,MikeSpreitzer,"['tkashem', 'MikeSpreitzer']"
1411530441,118932,dims,SergeyKanzhelev,"['tzneal', 'SergeyKanzhelev', 'upodroid']"
1411517733,118931,wojtek-t,MadhavJivrajani,"['stevekuznetsov', 'MadhavJivrajani']"
1411514039,118930,atiratree,alexzielenski,"['alexzielenski', 'apelisse', 'cpanato', 'ardaguclu']"
1411465118,118929,kerthcet,sanposhiho,['sanposhiho']
1411248189,118927,saschagrunert,dims,"['dims', 'SergeyKanzhelev']"
1411193446,118926,mengjiao-liu,sanposhiho,['sanposhiho']
1411033783,118923,AxeZhan,msau42,"['alculquicondor', 'msau42']"
1410953004,118922,champtar,sttts,"['sttts', 'aojea', 'deads2k']"
1410886146,118919,dims,tzneal,"['tzneal', 'SergeyKanzhelev']"
1410831058,118917,kmala,dims,['dims']
1410610614,118915,astoycos,jayunit100,"['danwinship', 'jayunit100']"
1410585111,118914,kannon92,soltysh,['soltysh']
1410584532,118913,kannon92,soltysh,['soltysh']
1410553519,118912,alculquicondor,soltysh,"['soltysh', 'Verolop']"
1410452889,118911,alculquicondor,soltysh,['soltysh']
1410426975,118910,dims,SergeyKanzhelev,"['tzneal', 'SergeyKanzhelev']"
1410351205,118909,dims,tzneal,"['tzneal', 'aojea', 'SergeyKanzhelev']"
1410307336,118908,kannon92,alculquicondor,"['alculquicondor', 'ahg-g']"
1410236961,118907,wedsonaf,mrunalp,"['mrunalp', 'jsturtevant', 'derekwaynecarr', 'dchen1107', 'SergeyKanzhelev', 'mikebrow', 'bart0sh']"
1410235353,118906,SataQiu,chendave,['chendave']
1410216169,118905,stormqueen1990,rikatz,"['brianpursley', 'rikatz', 'seans3']"
1409921642,118904,dims,SergeyKanzhelev,"['tzneal', 'SergeyKanzhelev']"
1409828202,118903,champtar,deads2k,['deads2k']
1409746686,118902,pohly,m1kola,['m1kola']
1409687611,118901,dims,SergeyKanzhelev,"['tzneal', 'SergeyKanzhelev']"
1409597730,118899,xmudrii,dims,"['dims', 'saschagrunert', 'puerco', 'cpanato', 'palnabarun']"
1409426136,118896,rokkiter,Unknown,['Unknown']
1409399493,118895,RyanAoh,thockin,['thockin']
1409280350,118894,bichengpeng,kannon92,"['soltysh', 'kannon92', 'deads2k']"
1409173040,118891,MadhavJivrajani,dims,"['pohly', 'dims']"
1408887606,118890,Dragoncell,bobbypage,"['bobbypage', 'swatisehgal']"
1408853591,118889,swetharepakula,aojea,['aojea']
1408758605,118888,enj,nilekhc,['nilekhc']
1408724953,118887,sttts,dims,"['dims', 'liggitt', 'haircommander']"
1408715194,118886,benluddy,deads2k,"['deads2k', 'wojtek-t', 'MikeSpreitzer']"
1408656366,118885,alexzielenski,Unknown,['Unknown']
1408621351,118884,alexzielenski,Unknown,['Unknown']
1408602105,118883,danielvegamyhre,alculquicondor,"['alculquicondor', 'thockin', 'ahg-g']"
1408427225,118881,atiratree,sttts,"['sttts', 'Jefftree', 'ardaguclu']"
1408397933,118879,atiratree,deads2k,"['Jefftree', 'deads2k']"
1408339515,118876,atiratree,alexzielenski,['alexzielenski']
1408159658,118874,my-git9,pacoxu,['pacoxu']
1408078338,118871,dims,Unknown,['Unknown']
1408067399,118870,SataQiu,neolit123,['neolit123']
1408021592,118869,dims,Unknown,['Unknown']
1407945319,118868,sttts,dims,"['dims', 'p0lyn0mial']"
1407706988,118867,chendave,pacoxu,"['neolit123', 'pacoxu', 'SataQiu']"
1407682299,118866,neolit123,chendave,"['chendave', 'SataQiu']"
1407612197,118865,iholder101,rphillips,"['rphillips', 'mrunalp', 'thockin', 'SergeyKanzhelev', 'harche']"
1407422101,118863,carlory,gnufied,"['gnufied', 'cici37', 'sunnylovestiramisu']"
1407366727,118862,byako,pohly,['pohly']
1407066918,118861,lucming,Unknown,['Unknown']
1406945526,118859,yuanchen8911,Unknown,['Unknown']
1406836912,118857,dims,SergeyKanzhelev,"['tzneal', 'SergeyKanzhelev']"
1406763785,118856,MartinForReal,Unknown,['Unknown']
1406695217,118855,aojea,smarterclayton,"['smarterclayton', 'cpanato']"
1406488378,118852,goushicui,jsafrane,['jsafrane']
1406456549,118850,goushicui,Unknown,['Unknown']
1406234750,118849,yulng,Unknown,['Unknown']
1406128087,118848,sonasingh46,xing-yang,"['gnufied', 'xing-yang']"
1406037161,118846,cyclinder,mrunalp,"['mrunalp', 'danwinship', 'pacoxu', 'thockin', 'SergeyKanzhelev']"
1405999404,118845,pacoxu,mrunalp,"['dims', 'mrunalp', 'haircommander', 'SergeyKanzhelev', 'swatisehgal']"
1405989710,118844,uablrek,Unknown,['Unknown']
1405951398,118843,wlp1153468871,Unknown,['Unknown']
1405850673,118842,helayoty,ahg-g,['ahg-g']
1405709654,118841,bobbypage,smarterclayton,['smarterclayton']
1405677572,118840,AhmedGrati,pohly,['pohly']
1405577423,118838,haircommander,SergeyKanzhelev,['SergeyKanzhelev']
1405246189,118830,enj,Unknown,['Unknown']
1405205666,118828,enj,liggitt,"['liggitt', 'mikedanese']"
1405198815,118827,serathius,dgrisonnet,"['logicalhan', 'dgrisonnet']"
1405030479,118825,serathius,dgrisonnet,"['logicalhan', 'dgrisonnet']"
1404219759,118821,helayoty,Huang-Wei,"['Huang-Wei', 'xmudrii']"
1404125276,118820,logicalhan,dgrisonnet,"['kwiesmueller', 'dgrisonnet']"
1404082875,118819,benluddy,Unknown,['Unknown']
1403483194,118817,pohly,byako,"['soltysh', 'byako', 'deads2k']"
1403447694,118816,PiotrProkop,dims,"['dims', 'klueska', 'dchen1107', 'swatisehgal', 'ffromani']"
1403337077,118813,iholder101,pacoxu,['pacoxu']
1403227775,118812,serathius,jpbetz,"['jpbetz', 'logicalhan', 'dgrisonnet']"
1403130914,118811,codetalks-new,Unknown,['Unknown']
1403027819,118810,brancz,soltysh,['soltysh']
1402510503,118808,Jefftree,apelisse,"['sttts', 'apelisse']"
1402444703,118807,sbogomolov,Unknown,['Unknown']
1402378566,118806,abhigyadufare,pacoxu,['pacoxu']
1402306877,118805,kannon92,mimowo,"['soltysh', 'mimowo']"
1402168536,118804,benluddy,jiahuif,"['jiahuif', 'cici37']"
1402146488,118803,alexzielenski,benluddy,"['benluddy', 'jiahuif', 'cici37']"
1402106037,118802,benluddy,jiahuif,"['jiahuif', 'enj', 'aramase']"
1401930339,118801,dims,Unknown,['Unknown']
1401777272,118800,harche,bobbypage,"['dims', 'bobbypage']"
1401766888,118799,harche,bobbypage,"['dims', 'bobbypage']"
1401753143,118798,harche,bobbypage,"['dims', 'bobbypage']"
1401736036,118797,harche,bobbypage,"['dims', 'bobbypage']"
1401596199,118794,serathius,wojtek-t,['wojtek-t']
1401580622,118793,serathius,wojtek-t,['wojtek-t']
1401562537,118792,serathius,wojtek-t,['wojtek-t']
1401247350,118786,pohly,klueska,['klueska']
1401167917,118785,bzsuni,Unknown,['Unknown']
1400864661,118782,MikeSpreitzer,wojtek-t,"['deads2k', 'wojtek-t']"
1400837007,118781,tukwila,pacoxu,"['pacoxu', 'mborsz', 'MrHohn']"
1400769390,118779,dims,mikebrow,"['tzneal', 'mrueg', 'SergeyKanzhelev', 'mikebrow']"
1400601459,118778,pbialon,vinaykul,['vinaykul']
1400383912,118774,harche,dims,"['dims', 'haircommander']"
1400377965,118773,Zeratoxx,Unknown,['Unknown']
1400350811,118772,kannon92,alculquicondor,"['soltysh', 'alculquicondor', 'mimowo']"
1400193361,118770,marquiz,SergeyKanzhelev,['SergeyKanzhelev']
1399881972,118768,killshotrevival,pacoxu,"['pacoxu', 'thockin', 'vinaykul']"
1399778187,118767,gxglls,hwdef,"['BenTheElder', 'thockin', 'hwdef']"
1399694934,118766,Priyankasaggu11929,Unknown,['Unknown']
1399584596,118765,mimowo,alculquicondor,['alculquicondor']
1399583897,118764,iholder101,rphillips,"['rphillips', 'pacoxu', 'thockin', 'SergeyKanzhelev', 'harche']"
1399486360,118763,Shubham82,deads2k,"['dims', 'deads2k', 'aramase', 'tallclair']"
1399467168,118762,neolit123,pacoxu,"['pacoxu', 'chendave', 'SataQiu']"
1399438183,118761,TommyStarK,mrunalp,"['mrunalp', 'klueska', 'xing-yang', 'derekwaynecarr', 'dchen1107']"
1399433170,118760,saschagrunert,liggitt,['liggitt']
1399426106,118759,mimowo,alculquicondor,['alculquicondor']
1399364580,118756,sxllwx,Jefftree,"['liggitt', 'Jefftree', 'deads2k']"
1399331474,118755,AverageMarcus,Unknown,['Unknown']
1399315432,118754,pacoxu,bobbypage,"['bobbypage', 'SergeyKanzhelev', 'ffromani']"
1399177536,118752,bobbypage,dims,"['dims', 'pacoxu']"
1399059510,118748,andreaskaris,brianpursley,['brianpursley']
1398968247,118747,dims,hwdef,['hwdef']
1398577698,118745,alculquicondor,andrewsykim,['andrewsykim']
1398146581,118744,mimowo,alculquicondor,['alculquicondor']
1398096596,118743,mimowo,alculquicondor,['alculquicondor']
1398030967,118742,sachin12msd,Unknown,['Unknown']
1397833813,118740,saschagrunert,mrunalp,"['dims', 'mrunalp', 'haircommander', 'bart0sh']"
1397680900,118738,skitt,Unknown,['Unknown']
1397673428,118737,skitt,dims,"['dims', 'bart0sh']"
1397668584,118736,skitt,dims,"['dims', 'liggitt', 'bart0sh']"
1397624795,118735,dongjiang1989,Unknown,['Unknown']
1397116451,118733,neolit123,pacoxu,['pacoxu']
1397100569,118732,linxiulei,Unknown,['Unknown']
1396963636,118730,my-git9,SataQiu,"['chendave', 'SataQiu']"
1396858989,118729,danwinship,aojea,"['thockin', 'aojea']"
1396823754,118727,sbdtu5498,Unknown,['Unknown']
1396782777,118724,soltysh,atiratree,"['dims', 'atiratree']"
1396729301,118722,aojea,thockin,"['harshanarayana', 'thockin']"
1396723624,118721,bart0sh,akhilerm,"['pohly', 'dims', 'bobbypage', 'akhilerm']"
1396694290,118720,bzsuni,Unknown,['Unknown']
1396692903,118719,my-git9,Unknown,['Unknown']
1396154128,118716,alculquicondor,bobbypage,"['bobbypage', 'atiratree', 'mimowo']"
1395784962,118713,crenshaw-dev,Unknown,['Unknown']
1395497770,118711,TommyStarK,klueska,"['klueska', 'bart0sh']"
1395484068,118710,tukwila,Unknown,['Unknown']
1395417067,118709,taoyounger,aojea,['aojea']
1395333658,118708,b8kings0ga,roycaihw,"['roycaihw', 'msau42', 'carlory']"
1395321628,118707,pacoxu,liggitt,['liggitt']
1395289017,118705,pacoxu,thockin,"['thockin', 'mengjiao-liu']"
1395267739,118704,dgl,haircommander,"['mrunalp', 'haircommander']"
1395061583,118701,b8kings0ga,Unknown,['Unknown']
1395006445,118699,pacoxu,Shubham82,"['mrunalp', 'klueska', 'Shubham82']"
1394716212,118697,champtar,dims,"['dims', 'neolit123', 'sttts', 'deads2k']"
1394715775,118696,champtar,dims,"['dims', 'neolit123', 'sttts', 'deads2k']"
1394715376,118695,champtar,dims,"['dims', 'neolit123', 'sttts', 'deads2k']"
